0.9501292851,0.3603111709,0.8952016904,0.02719039828,0.07691701084,0.9485173207,0.6164448707,0.01253821091,0.549932066,0.7605739376,0.08095817591,0.01782506345,0.7852946895,0.2681877464,0.2717962546,0.5356010182,0.9877138676,0.001638983565,0.3574520602,0.06805792753,0.2715644501,0.2156353328,0.2844160636,0.3482200001,0.9620353754,0.6181921866,0.6942607531,0.7346976062,0.1773580734,0.2072624511,0.0712207577,0.6699790385,0.07182486699,0.2035593824,0.1953019365,0.524425209,0.7308667601,0.3047585222,0.734026408,0.373514451,0.2701083246,0.4781157931,0.8234995119,0.416095624,0.2179516782,0.1739465413,0.03712538424,0.868802794,0.1305905363,0.002081920469,0.1739189855,0.6689640174,0.5403088608,0.6765695203,0.8356467354,0.3375510042,0.9226311205,0.2346828775,0.5161842232,0.8265724027,0.5343992702,0.5048797806,0.9372543538,0.4329837206,0.7167955917,0.6636288545,0.9322752049,0.1308453067,0.06440688922,0.2251130412,0.08290921049,0.266622813,0.8611760922,0.8707194334,0.3920888416,0.5218939876,0.4619128441,0.6116931984,0.402263871,0.1025309645,0.7068072786,0.04065876897,0.97153198,0.2664228358,0.5221039774,0.2420648508,0.7898939542,0.8556294008,0.8105431374,0.05514507382,0.7461973908,0.9015635002,0.6160727539,0.9664335864,0.02153026707,0.2832510514,0.0183691981,0.2912868134,0.2288116498,0.4627070493
0.2311385136,0.5485128137,0.9423872544,0.7936670187,0.72091503,0.4517223925,0.6290058386,0.3009120378,0.0424317064,0.6207243292,0.3014905469,0.6441044038,0.4352721144,0.7281298584,0.7277594771,0.1929115584,0.08700098886,0.2379825299,0.3938142647,0.5804964814,0.9034927972,0.4390463824,0.411356628,0.5898073418,0.4757655802,0.9705707611,0.5765443718,0.7049694856,0.3204723661,0.6049492388,0.5710722552,0.1294513961,0.7767386454,0.460625231,0.7370444771,0.9296837361,0.8538443788,0.6970045519,0.3482201137,0.9703964131,0.150880594,0.3004840801,0.6014194142,0.5213746075,0.5138524123,0.8553356004,0.3621372146,0.05666119669,0.04476733567,0.4743694201,0.4106045697,0.1157980009,0.7232902497,0.2675658115,0.2407076529,0.7241703016,0.2258495752,0.4925452544,0.5654026107,0.5686662904,0.5314382497,0.1362208333,0.3261086013,0.5877897881,0.2268829934,0.910539764,0.8051172142,0.7848326097,0.2990939995,0.6776544672,0.5540305151,0.2054545795,0.9513921256,0.8763675522,0.5234650735,0.2258612599,0.4931672049,0.901919872,0.8217350567,0.2372906344,0.535115499,0.779080673,0.2108435184,0.6214104476,0.6676465345,0.4444524881,0.9643285344,0.009237451463,0.08229289968,0.8657926064,0.9032341573,0.8437402036,0.9707370327,0.9591966301,0.2839199316,0.9666951296,0.3416171849,0.4917310508,0.0253892094,0.5861619837
0.6068425835,0.2617695699,0.3350833787,0.9992307545,0.7649115097,0.3316929883,0.1766381921,0.9650807576,0.2319598732,0.5792320066,0.1800241997,0.3922634165,0.7104320978,0.8922049866,0.7891325868,0.4535388393,0.7917487234,0.07953459865,0.7482114853,0.6274031289,0.006012695204,0.7394711156,0.7201548215,0.9564063372,0.6748774522,0.3014883486,0.4806834586,0.4964310789,0.9951100797,0.1166868894,0.9719548864,0.8633351247,0.7495774432,0.5392283794,0.5341793825,0.8427516963,0.007005290445,0.9642446839,0.4323511647,0.2891176139,0.0188532443,0.1480679811,0.1098823908,0.8467667242,0.3852746759,0.1738549155,0.7197765843,0.8946784961,0.2933825435,0.4004735236,0.439774763,0.5040309906,0.02659069799,0.9500857679,0.8657618901,0.6503660071,0.5837683692,0.9246787091,0.2968593931,0.3611335541,0.5954086685,0.05253312305,0.004323576497,0.5863839895,0.3794309747,0.03358780189,0.1393826744,0.2136533013,0.3609878755,0.6563230403,0.1624026193,0.3758823294,0.7209206103,0.2462647657,0.101173636,0.789622353,0.9098020138,0.2017210399,0.1497945694,0.1614200414,0.3086544015,0.6345168766,0.4928908402,0.322545082,0.4308266547,0.1750464878,0.7355402879,0.08289907423,0.8435280517,0.0357792876,0.92052101,0.4524430849,0.1393964168,0.1480976965,0.3792427618,0.7972956745,0.3709405909,0.6132320946,0.05386993516,0.1036693589
0.4859824687,0.5973448479,0.4373638237,0.1102385245,0.6579449241,0.007759465988,0.4079170964,0.1020905318,0.3987906922,0.2808531196,0.7161658093,0.3266396479,0.9507560993,0.5099291357,0.860986296,0.6226398342,0.3559568311,0.9957960292,0.08966424172,0.6766687569,0.5384870723,0.4832168467,0.1817745044,0.1902891365,0.1163001549,0.672610712,0.03877519454,0.01273080803,0.9382681694,0.8609100282,0.1344037161,0.04085791271,0.8647678519,0.8620520061,0.3524839175,0.2196951863,0.9158181925,0.613023344,0.03432220004,0.8821149794,0.6323928327,0.1886940187,0.902108931,0.2106309312,0.4875440164,0.7750328157,0.5637671421,0.03502770761,0.1014679306,0.5111748969,0.9941718843,0.5889663324,0.5667985954,0.9528191738,0.6486149335,0.921758303,0.09277201319,0.3627306951,0.7221158312,0.2984964678,0.7009725664,0.3219867344,0.4135564077,0.1352898935,0.8607072438,0.5195567878,0.8991690144,0.8153643232,0.314885474,0.2442124173,0.4531000992,0.7356914814,0.6757713312,0.7603044206,0.3304032759,0.7388979698,0.7572851679,0.5509747416,0.9421737442,0.04014460544,0.3699316802,0.1655380441,0.9131782844,0.8845562289,0.7095495827,0.04744852417,0.01081413644,0.7433910162,0.5434180054,0.2167820081,0.1068013954,0.7084407475,0.6983217982,0.6041501772,0.9310216569,0.1576034056,0.4578077616,0.1500585018,0.5285210852,0.2279588481
0.8912989661,0.0492779966,0.4711559092,0.6226011587,0.8104085221,0.1658399613,0.7061392835,0.596021726,0.120691003,0.09976465199,0.7902648989,0.2648188033,0.707258325,0.5530897289,0.088818518,0.6472176531,0.7086361628,0.9373080873,0.4910448627,0.04278398441,0.2154523821,0.9833901427,0.4609709799,0.3046345407,0.6955308675,0.8621686997,0.3041908205,0.9282604509,0.1401521657,0.9477551284,0.4038591922,0.2832183083,0.1248105763,0.7737409687,0.005937974387,0.3074533351,0.2346277312,0.490122381,0.2158512105,0.9213109618,0.4757388621,0.9451388973,0.9899163724,0.01449897664,0.4408098746,0.4984956049,0.8092277,0.9749890507,0.7313575249,0.9190896567,0.9525135208,0.3538899923,0.2317718638,0.9564707159,0.9305265835,0.4753329224,0.6252991765,0.8044251576,0.4110358966,0.03403702047,0.1664072336,0.08262643369,0.2698483065,0.8502486526,0.8377765404,0.5607473805,0.8687831988,0.02126597595,0.6276239263,0.6650037305,0.5009550359,0.4221203473,0.6471892807,0.4960922545,0.3264066195,0.6138353191,0.06933935048,0.7773785661,0.1741933592,0.210154256,0.7890206359,0.8952686237,0.3128921637,0.06763118414,0.02717606052,0.7240874191,0.8873247499,0.4529158665,0.2713173924,0.4060162197,0.07850170888,0.6498425771,0.04021124507,0.1028935746,0.7484585131,0.1250881591,0.7489506811,0.4200371591,0.4787948377,0.1286756353
0.762096833,0.5710574944,0.1493103355,0.1325718452,0.3742430918,0.8281669019,0.4297902185,0.4689776769,0.4426300728,0.7215656707,0.331327624,0.5102782915,0.1380914647,0.8808669201,0.1957574647,0.37102574,0.128270516,0.9874821264,0.6923372929,0.9143464976,0.7793702715,0.7219390752,0.6993280798,0.199845109,0.3182558269,0.5170894675,0.7922692524,0.1541832814,0.79978198,0.509359939,0.3413347611,0.2352487429,0.1268086834,0.4054592563,0.07653583431,0.008713891568,0.632416103,0.9214307431,0.6063675947,0.5323065171,0.6054532732,0.8134424343,0.1795148511,0.62957636,0.6238187701,0.693435888,0.6501252705,0.6596804462,0.4278509152,0.3658602009,0.9485868669,0.1753014578,0.9951373799,0.7510154575,0.9178103186,0.2174282665,0.6371493068,0.6854030085,0.9019515132,0.7476440604,0.61941256,0.05862032607,0.6373985283,0.9574103232,0.3528896789,0.09804879877,0.1229475475,0.2263386066,0.06552075099,0.9826592009,0.1326341486,0.1646032193,0.9319556631,0.1784733445,0.1429226504,0.1301052502,0.9321033378,0.5412600602,0.04154184785,0.2926181358,0.6026099737,0.005445355902,0.708954213,0.6852943054,0.03992139699,0.2774487928,0.355731623,0.7252911355,0.9134397747,0.07948385206,0.3775378808,0.9856651629,0.05317317469,0.9715512541,0.4144121907,0.7937468908,0.504118228,0.9743617968,0.07479731633,0.0747521268
0.4564676652,0.7008572332,0.1358643942,0.310029789,0.306231476,0.6434007389,0.2109322523,0.7173256395,0.05145231494,0.8414389577,0.7816156353,0.4555097038,0.3239771327,0.8562598349,0.9757822788,0.590423409,0.2279401978,0.6313433268,0.4470668525,0.0223445065,0.5244621889,0.2301341525,0.05468616642,0.8785827997,0.8294647457,0.2711736093,0.4143871264,0.4522395053,0.5712701837,0.6727871333,0.6023282698,0.8574725751,0.5108472808,0.8768417623,0.7337793332,0.4191191432,0.1730365213,0.8983630482,0.5003566521,0.7756356149,0.6253757257,0.7325396456,0.002750540446,0.1663605543,0.3725762684,0.6737245484,0.8500934646,0.2994212068,0.2533904598,0.938574463,0.01961733648,0.03879504026,0.3368582477,0.1564886265,0.2613238262,0.0363314387,0.7204302166,0.4355034366,0.6496468561,0.1005718629,0.9000628484,0.1097551507,0.09380296626,0.4907222352,0.3323498244,0.1767760908,0.477340935,0.4477826,0.6904537927,0.559877005,0.6637038967,0.1902449986,0.6278149046,0.2726354281,0.1160434048,0.6462622278,0.476768755,0.7409269021,0.2590154899,0.02132793881,0.615745158,0.3523327319,0.05997492822,0.09848762561,0.5499664472,0.6545182305,0.6063640611,0.2052037185,0.6680217606,0.218097426,0.5003426154,0.3731708928,0.477555109,0.8467604764,0.8869260561,0.7610871354,0.9025597454,0.18264747,0.9447568277,0.5527023411
0.01850364325,0.9622882587,0.5324982301,0.1347876878,0.3706995991,0.3222751733,0.5909899715,0.8588709333,0.9966466184,0.8212500846,0.7766592267,0.8103740701,0.7888806241,0.5995426326,0.8161894041,0.5065063861,0.3925776418,0.09485344331,0.03379114888,0.06672637693,0.8541556142,0.02354384097,0.9128767568,0.7241997456,0.7905468562,0.5341268567,0.3476059297,0.9559091566,0.7211687103,0.3079040306,0.2178586313,0.4032574302,0.2257032404,0.2779305887,0.9456959264,0.8206161714,0.2409737331,0.2856477415,0.4128716237,0.431335974,0.4310284158,0.327231687,0.9686093644,0.3482875093,0.9844071435,0.8118514364,0.1131224385,0.4728109213,0.005452765757,0.4602011456,0.6443444023,0.06473233553,0.9433922758,0.8859968224,0.4954361515,0.878906316,0.848729539,0.1878259624,0.286071172,0.7123089258,0.4034623726,0.2217044931,0.6171923303,0.2696682162,0.3265289967,0.1020244553,0.05409088235,0.439484087,0.6165444614,0.4847834671,0.3598821444,0.4409347474,0.9818710444,0.5613325157,0.7806955249,0.2212629719,0.485545323,0.2259507614,0.8909225235,0.9578743976,0.6083909762,0.2275217481,0.3317376891,0.4764414328,0.9291937913,0.9523048482,0.9424103685,0.3729617661,0.7787034399,0.03942379839,0.8407309495,0.2407231831,0.5508458591,0.660278028,0.1038077453,0.6476106381,0.05688252609,0.812522475,0.2975049921,0.4616817306
0.8214071643,0.7505182319,0.7257893094,0.2233263127,0.7067471187,0.02636956625,0.8372028505,0.1855984097,0.6943763437,0.543564521,0.1046936251,0.4673218966,0.2877265766,0.4822465756,0.698142365,0.8709356945,0.7631296783,0.979497354,0.7202438015,0.2972393899,0.784526748,0.7538269138,0.5018792569,0.7746400385,0.8001972256,0.5296578599,0.8976075587,0.9909900243,0.9106621727,0.8843417861,0.0276983403,0.2576762724,0.5637122015,0.363059281,0.5969729415,0.3989305492,0.8234451136,0.7153989997,0.6543626324,0.9252151526,0.1020594701,0.5943626432,0.5060664252,0.2217478066,0.4568025326,0.9646081867,0.4097690727,0.4418459657,0.6525933699,0.5064118791,0.1407238022,0.08219872477,0.03333272775,0.5906308212,0.6719549912,0.2368081677,0.9100837382,0.2463279689,0.16069094,0.528174197,0.03137079434,0.9200002602,0.7456424719,0.8238705201,0.2637202965,0.222849603,0.5973871918,0.6879657584,0.173699403,0.494974631,0.7289458547,0.3992144397,0.8652226934,0.7268323253,0.4642480486,0.9228721866,0.4091872707,0.5320242166,0.3410763414,0.925225917,0.7410211642,0.6044074234,0.4618866797,0.6809329734,0.1736289957,0.3292520525,0.7402501417,0.5540861122,0.2599755819,0.2666525135,0.4895581446,0.5239739688,0.5882676683,0.9858232553,0.9487994885,0.6361665928,0.0652828414,0.3981037327,0.1771669298,0.6239999073
0.4447033644,0.7399930454,0.3987030513,0.3965467883,0.1683662886,0.3554429169,0.8882878212,0.4623749706,0.6150216729,0.3644027902,0.3289795823,0.518506069,0.7978094772,0.01200889412,0.1456840021,0.1826548064,0.9751150123,0.1351224349,0.2606052752,0.710021906,0.5414985882,0.5780478266,0.6896025665,0.9019516621,0.9894961995,0.6783445025,0.1031321489,0.217403152,0.02849590589,0.953463302,0.381850956,0.5671697391,0.8889579494,0.9458768337,0.578462797,0.3884787288,0.3143914627,0.7815386798,0.8136161252,0.4405627691,0.01579364025,0.2486523653,0.7594412761,0.6802369616,0.6852142556,0.6192677824,0.7395275452,0.1255895703,0.355386358,0.7325860661,0.3572986665,0.5235682357,0.6774852511,0.06326255438,0.6959161184,0.07804601153,0.08084006262,0.1079907223,0.4420316827,0.9185158623,0.644286892,0.6607029658,0.6040614287,0.4144171801,0.4253376293,0.6904945762,0.3607711064,0.3462896951,0.6551112224,0.8045289681,0.879641762,0.7100151886,0.162316215,0.4942802196,0.004433251553,0.5835470864,0.2375341837,0.3912331516,0.6005371666,0.5436107349,0.6888134122,0.8961103125,0.8454404722,0.07402610246,0.09355109602,0.816419522,0.8376590389,0.483352481,0.1656345851,0.6779381425,0.6308534242,0.8315027087,0.04130117259,0.4221604697,0.9254760276,0.7934830081,0.9815130313,0.1484859339,0.01091911061,0.4831002048
